timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,phone_rssi,watch_rssi
258273,0.31,0.09,0.95,0.0,0.0,0.18,405.0,-770.0,398.0,-62.0,-81.0
258307,0.31,0.09,0.95,0.12,-0.06,0.0,405.0,-770.0,398.0,-62.0,-81.0
258339,0.31,0.09,0.95,0.06,0.24,0.12,404.0,-769.0,396.0,-69.0,-81.0
258368,0.31,0.09,0.95,0.06,0.18,0.18,404.0,-769.0,396.0,-69.0,-81.0
258397,0.31,0.09,0.95,0.06,0.12,0.06,404.0,-769.0,396.0,-69.0,-81.0
258433,0.31,0.09,0.95,0.31,0.18,0.06,404.0,-769.0,399.0,-69.0,-84.0
258465,0.31,0.09,0.95,0.06,-0.06,0.06,404.0,-769.0,399.0,-69.0,-84.0
258499,0.31,0.09,0.95,0.18,0.37,0.06,404.0,-769.0,399.0,-69.0,-84.0
258528,0.31,0.09,0.95,0.12,0.24,0.06,404.0,-768.0,397.0,-69.0,-84.0
258557,0.31,0.09,0.95,0.0,0.24,0.18,404.0,-768.0,397.0,-69.0,-84.0
258588,0.31,0.09,0.95,0.31,0.31,0.12,404.0,-768.0,397.0,-69.0,-84.0
258622,0.31,0.09,0.95,-0.06,0.12,0.06,404.0,-768.0,397.0,-69.0,-84.0
258648,0.31,0.09,0.95,0.0,0.12,0.12,406.0,-767.0,394.0,-69.0,-84.0
258681,0.31,0.09,0.95,0.12,0.31,0.12,406.0,-767.0,394.0,-69.0,-84.0
258713,0.31,0.09,0.95,0.12,0.0,0.12,406.0,-767.0,394.0,-69.0,-83.0
258741,0.31,0.09,0.95,0.18,0.06,0.0,404.0,-767.0,399.0,-69.0,-83.0
258771,0.31,0.09,0.95,0.0,0.24,0.06,404.0,-767.0,399.0,-69.0,-83.0
258805,0.31,0.09,0.95,0.12,0.24,0.12,404.0,-767.0,399.0,-69.0,-83.0
258835,0.31,0.09,0.95,0.06,0.12,0.12,402.0,-769.0,397.0,-69.0,-84.0
258870,0.31,0.09,0.95,0.31,0.12,0.12,402.0,-769.0,397.0,-69.0,-84.0
258899,0.31,0.09,0.94,0.31,-0.06,0.06,402.0,-769.0,397.0,-69.0,-84.0
258921,0.31,0.09,0.94,-0.06,0.43,0.18,406.0,-770.0,398.0,-69.0,-84.0
258950,0.31,0.09,0.95,0.18,0.24,0.06,406.0,-770.0,398.0,-69.0,-84.0
258976,0.31,0.09,0.95,-0.06,0.12,0.12,406.0,-770.0,398.0,-69.0,-84.0
259006,0.31,0.09,0.95,0.24,0.0,0.06,406.0,-770.0,398.0,-69.0,-84.0
259041,0.31,0.09,0.95,0.06,-0.06,0.06,404.0,-769.0,398.0,-69.0,-84.0
259072,0.31,0.09,0.95,0.06,0.18,0.18,404.0,-769.0,398.0,-69.0,-84.0
259102,0.31,0.09,0.95,0.12,0.06,0.06,404.0,-769.0,398.0,-69.0,-84.0
259128,0.31,0.09,0.95,0.24,0.12,0.18,405.0,-769.0,399.0,-69.0,-84.0
259159,0.31,0.09,0.95,0.06,0.12,0.12,405.0,-769.0,399.0,-69.0,-84.0
259188,0.31,0.09,0.95,0.0,0.24,0.18,405.0,-769.0,399.0,-69.0,-84.0
259219,0.31,0.09,0.95,0.0,0.24,0.12,405.0,-768.0,394.0,-69.0,-84.0
259250,0.31,0.09,0.95,0.18,0.31,0.12,405.0,-768.0,394.0,-69.0,-84.0
259280,0.31,0.09,0.95,0.37,-0.06,0.06,405.0,-768.0,394.0,-69.0,-84.0
259311,0.31,0.09,0.95,0.06,0.06,0.06,405.0,-770.0,398.0,-69.0,-84.0
259339,0.31,0.09,0.95,0.06,0.18,0.12,405.0,-770.0,398.0,-69.0,-84.0
259368,0.31,0.09,0.95,0.0,0.31,0.18,405.0,-770.0,398.0,-62.0,-84.0
259406,0.31,0.09,0.95,0.24,0.12,0.06,405.0,-770.0,395.0,-62.0,-84.0
259441,0.3,0.09,0.95,0.12,0.0,-0.06,405.0,-770.0,395.0,-62.0,-84.0
259467,0.31,0.09,0.95,0.0,0.0,0.24,405.0,-770.0,395.0,-62.0,-84.0
259500,0.31,0.09,0.95,0.31,0.37,0.06,405.0,-770.0,395.0,-62.0,-84.0
259535,0.31,0.09,0.95,-0.12,0.0,0.18,405.0,-769.0,396.0,-62.0,-84.0
259568,0.31,0.09,0.95,-0.18,0.24,0.12,405.0,-769.0,396.0,-62.0,-84.0
259605,0.31,0.09,0.95,0.18,0.37,0.06,405.0,-769.0,400.0,-62.0,-84.0
259630,0.31,0.09,0.95,0.0,-0.06,0.06,405.0,-769.0,400.0,-62.0,-84.0
259660,0.31,0.09,0.95,0.0,0.24,0.12,405.0,-769.0,400.0,-62.0,-84.0
259696,0.31,0.09,0.95,0.18,0.31,0.06,405.0,-769.0,400.0,-62.0,-84.0
259723,0.31,0.09,0.95,0.06,0.12,0.06,405.0,-767.0,395.0,-62.0,-84.0
259752,0.31,0.09,0.95,0.0,0.06,0.12,405.0,-767.0,395.0,-62.0,-84.0
259782,0.31,0.09,0.95,0.12,0.24,0.06,405.0,-767.0,395.0,-62.0,-84.0
259820,0.3,0.09,0.95,0.18,-0.06,0.12,405.0,-767.0,397.0,-62.0,-84.0
259852,0.31,0.09,0.94,0.0,0.18,0.18,405.0,-767.0,397.0,-62.0,-84.0
259886,0.31,0.09,0.95,-0.06,0.43,0.06,405.0,-767.0,397.0,-62.0,-84.0
259916,0.31,0.09,0.95,0.18,0.31,0.06,404.0,-769.0,396.0,-62.0,-84.0
259947,0.31,0.09,0.95,0.0,0.06,0.18,404.0,-769.0,396.0,-62.0,-84.0
259973,0.31,0.09,0.95,0.24,0.31,0.06,404.0,-769.0,396.0,-62.0,-84.0
260001,0.31,0.09,0.95,0.0,0.0,0.18,404.0,-770.0,404.0,-62.0,-84.0
260029,0.31,0.09,0.95,0.18,0.49,0.18,404.0,-770.0,404.0,-62.0,-84.0
260067,0.31,0.09,0.95,0.18,0.12,0.0,404.0,-770.0,404.0,-62.0,-84.0
260097,0.31,0.09,0.95,0.12,-0.06,0.12,403.0,-767.0,401.0,-62.0,-84.0
260127,0.31,0.09,0.95,0.06,0.31,0.12,403.0,-767.0,401.0,-62.0,-84.0
260158,0.31,0.09,0.95,0.06,0.18,0.06,403.0,-767.0,401.0,-62.0,-84.0
260193,0.31,0.09,0.95,0.12,0.12,0.12,403.0,-769.0,399.0,-62.0,-84.0
260220,0.31,0.09,0.95,0.06,0.18,0.12,403.0,-769.0,399.0,-62.0,-84.0
260250,0.31,0.09,0.95,0.12,0.12,0.06,403.0,-769.0,399.0,-62.0,-84.0
260281,0.31,0.09,0.95,0.12,0.12,0.12,403.0,-769.0,399.0,-62.0,-84.0
260313,0.31,0.09,0.95,0.12,0.18,0.12,404.0,-767.0,397.0,-62.0,-84.0
260338,0.31,0.09,0.95,0.18,0.12,0.0,404.0,-767.0,397.0,-62.0,-84.0
260366,0.31,0.1,0.95,1.04,-0.06,-0.43,404.0,-767.0,397.0,-61.0,-84.0
260394,0.3,0.1,0.91,0.92,-0.92,-0.24,404.0,-770.0,398.0,-61.0,-84.0
260427,0.32,0.09,0.94,-0.24,0.85,0.18,404.0,-770.0,398.0,-61.0,-84.0
260461,0.31,0.09,0.95,-0.24,0.79,0.0,404.0,-770.0,398.0,-61.0,-84.0
260486,0.31,0.09,0.96,0.67,-0.31,0.06,406.0,-767.0,395.0,-61.0,-84.0
260506,0.31,0.08,0.94,0.18,0.43,0.31,406.0,-767.0,395.0,-61.0,-84.0
260530,0.31,0.08,0.95,0.18,0.0,-0.06,406.0,-767.0,395.0,-61.0,-84.0
260562,0.3,0.09,0.95,-0.43,0.24,-0.12,406.0,-767.0,395.0,-61.0,-84.0
260603,0.31,0.1,0.95,0.61,0.31,0.18,406.0,-769.0,398.0,-61.0,-84.0
260627,0.31,0.08,0.95,0.43,0.0,0.12,406.0,-769.0,398.0,-61.0,-84.0
260651,0.31,0.08,0.95,-0.12,0.24,0.0,406.0,-769.0,398.0,-61.0,-84.0
260683,0.31,0.09,0.95,-0.31,0.73,-0.06,404.0,-768.0,400.0,-61.0,-84.0
260711,0.31,0.09,0.95,0.37,0.18,0.18,404.0,-768.0,400.0,-61.0,-84.0
260746,0.31,0.08,0.95,0.18,-0.37,0.06,404.0,-768.0,400.0,-61.0,-84.0
260773,0.31,0.09,0.95,-0.12,0.06,-0.06,404.0,-768.0,400.0,-61.0,-84.0
260809,0.31,0.09,0.95,0.0,0.55,0.18,404.0,-769.0,400.0,-61.0,-84.0
260845,0.31,0.08,0.95,0.06,0.06,0.12,404.0,-769.0,400.0,-61.0,-84.0
260870,0.31,0.09,0.95,0.0,0.0,0.0,404.0,-769.0,400.0,-61.0,-84.0
260898,0.31,0.09,0.95,0.0,-0.18,0.0,405.0,-769.0,396.0,-61.0,-84.0
260924,0.31,0.09,0.95,0.37,0.31,0.12,405.0,-769.0,396.0,-61.0,-84.0
260958,0.31,0.08,0.95,0.0,0.18,0.12,405.0,-769.0,396.0,-61.0,-84.0
260987,0.31,0.09,0.95,-0.43,0.37,0.0,404.0,-769.0,399.0,-61.0,-84.0
261021,0.31,0.09,0.95,0.0,0.31,0.06,404.0,-769.0,399.0,-61.0,-84.0
261046,0.31,0.09,0.95,0.55,-0.06,0.12,404.0,-769.0,399.0,-61.0,-84.0
261081,0.31,0.08,0.95,0.12,0.0,0.12,404.0,-772.0,397.0,-61.0,-84.0
261114,0.31,0.09,0.95,-0.24,0.12,-0.06,404.0,-772.0,397.0,-61.0,-84.0
261139,0.31,0.09,0.95,0.12,0.24,0.0,404.0,-772.0,397.0,-61.0,-84.0
261166,0.31,0.09,0.95,0.24,0.18,0.18,404.0,-772.0,397.0,-61.0,-84.0
261201,0.31,0.08,0.95,0.0,0.12,0.06,403.0,-769.0,397.0,-61.0,-84.0
261234,0.31,0.09,0.95,-0.06,0.18,0.06,403.0,-769.0,397.0,-61.0,-79.0
261266,0.3,0.09,0.95,0.24,0.18,0.12,403.0,-769.0,397.0,-61.0,-79.0
261296,0.31,0.09,0.95,0.06,0.06,0.06,403.0,-769.0,398.0,-61.0,-79.0
261327,0.31,0.09,0.95,-0.12,0.24,0.0,403.0,-769.0,398.0,-61.0,-79.0
261360,0.31,0.09,0.95,0.12,0.31,0.18,403.0,-769.0,398.0,-62.0,-79.0
261396,0.31,0.09,0.95,0.18,0.24,0.12,405.0,-771.0,393.0,-62.0,-79.0
261429,0.31,0.09,0.95,0.0,0.06,0.06,405.0,-771.0,393.0,-62.0,-80.0
261456,0.31,0.09,0.95,0.24,0.18,0.06,405.0,-771.0,393.0,-62.0,-80.0
261486,0.31,0.09,0.95,0.24,0.18,0.18,404.0,-771.0,399.0,-62.0,-80.0
261515,0.31,0.08,0.95,0.0,0.24,0.12,404.0,-771.0,399.0,-62.0,-80.0
261548,0.31,0.09,0.95,-0.06,0.24,-0.06,404.0,-771.0,399.0,-62.0,-80.0
261574,0.31,0.09,0.95,0.12,0.06,0.12,404.0,-769.0,401.0,-62.0,-80.0
261606,0.31,0.09,0.95,0.24,0.12,0.24,404.0,-769.0,401.0,-62.0,-80.0
261632,0.31,0.08,0.95,0.06,0.18,0.0,404.0,-769.0,401.0,-62.0,-80.0
261659,0.31,0.09,0.95,-0.24,0.18,0.06,404.0,-769.0,401.0,-62.0,-80.0
261694,0.31,0.1,0.95,0.12,-0.12,0.31,401.0,-767.0,396.0,-62.0,-80.0
261729,0.3,0.08,0.94,0.12,-0.67,0.24,401.0,-767.0,396.0,-62.0,-80.0
261755,0.31,0.08,0.94,0.0,-0.18,-0.06,401.0,-767.0,396.0,-62.0,-80.0
261784,0.31,0.1,0.95,0.73,0.31,-0.37,404.0,-768.0,393.0,-62.0,-80.0
261814,0.31,0.09,0.93,0.73,-0.24,0.31,404.0,-768.0,393.0,-62.0,-80.0
261844,0.31,0.08,0.94,0.0,-0.12,0.06,404.0,-768.0,393.0,-62.0,-80.0
261874,0.3,0.09,0.95,-0.31,0.12,-0.06,407.0,-766.0,396.0,-62.0,-80.0
261911,0.31,0.09,0.96,0.49,0.18,0.12,407.0,-766.0,396.0,-62.0,-80.0
261941,0.31,0.08,0.95,0.12,0.18,0.12,407.0,-766.0,396.0,-62.0,-80.0
261972,0.32,0.09,0.95,-0.31,-0.18,0.0,405.0,-768.0,395.0,-62.0,-80.0
262000,0.3,0.1,0.95,-0.12,-0.18,0.0,405.0,-768.0,395.0,-62.0,-80.0
262038,0.3,0.09,0.95,0.49,0.12,0.18,405.0,-768.0,395.0,-62.0,-80.0
262065,0.31,0.08,0.95,0.0,0.18,0.06,402.0,-766.0,398.0,-62.0,-80.0
262095,0.31,0.09,0.95,-0.12,0.12,0.0,402.0,-766.0,398.0,-62.0,-80.0
262126,0.31,0.09,0.95,0.24,0.24,0.12,402.0,-766.0,398.0,-62.0,-80.0
262152,0.31,0.08,0.95,0.37,0.18,0.24,403.0,-769.0,396.0,-62.0,-80.0
262185,0.31,0.08,0.95,0.06,-0.12,-0.12,403.0,-769.0,396.0,-62.0,-80.0
262215,0.3,0.1,0.95,0.06,0.06,0.06,403.0,-769.0,396.0,-62.0,-80.0
262244,0.31,0.09,0.95,0.31,0.24,0.12,403.0,-769.0,396.0,-62.0,-80.0
262276,0.31,0.08,0.95,0.06,0.12,0.06,404.0,-769.0,393.0,-62.0,-80.0
262304,0.31,0.09,0.95,-0.31,0.31,-0.06,404.0,-769.0,393.0,-62.0,-80.0
262332,0.31,0.09,0.95,0.06,0.31,0.12,404.0,-769.0,393.0,-62.0,-80.0
262357,0.31,0.09,0.95,0.43,0.06,0.18,404.0,-770.0,395.0,-62.0,-80.0
262384,0.3,0.08,0.95,0.31,-0.31,0.06,404.0,-770.0,395.0,-62.0,-80.0
262414,0.3,0.09,0.95,-0.06,0.12,0.0,404.0,-770.0,395.0,-62.0,-80.0
262446,0.31,0.09,0.95,0.06,0.37,0.18,405.0,-768.0,401.0,-62.0,-80.0
262479,0.31,0.08,0.95,0.06,0.12,0.06,405.0,-768.0,401.0,-62.0,-80.0
262506,0.31,0.09,0.95,0.0,0.06,0.0,405.0,-768.0,401.0,-62.0,-80.0
262535,0.31,0.09,0.95,0.18,-0.12,0.06,405.0,-768.0,401.0,-62.0,-80.0
262568,0.3,0.09,0.95,0.43,-0.06,0.24,403.0,-769.0,402.0,-62.0,-80.0
262593,0.3,0.08,0.95,-0.06,0.37,0.18,403.0,-769.0,402.0,-62.0,-80.0
262626,0.31,0.09,0.95,-0.31,0.31,0.12,403.0,-769.0,402.0,-62.0,-80.0
262659,0.31,0.09,0.95,0.12,0.18,0.12,404.0,-769.0,395.0,-62.0,-80.0
262681,0.31,0.09,0.95,0.43,-0.06,0.18,404.0,-769.0,395.0,-62.0,-80.0
262717,0.31,0.08,0.95,0.12,0.06,0.06,404.0,-769.0,395.0,-62.0,-80.0
262743,0.31,0.09,0.95,0.0,0.31,0.06,403.0,-765.0,398.0,-62.0,-80.0
262777,0.31,0.09,0.95,0.18,0.31,0.18,403.0,-765.0,398.0,-62.0,-80.0
262808,0.31,0.08,0.95,0.12,0.24,0.06,403.0,-765.0,398.0,-62.0,-80.0
262839,0.31,0.09,0.95,0.0,0.06,0.06,403.0,-771.0,398.0,-62.0,-80.0
262861,0.31,0.09,0.95,0.24,0.06,0.18,403.0,-771.0,398.0,-62.0,-80.0
262889,0.3,0.09,0.95,0.31,0.06,0.12,403.0,-771.0,398.0,-62.0,-80.0
262918,0.31,0.09,0.95,0.18,0.0,0.12,403.0,-771.0,398.0,-62.0,-80.0
262945,0.31,0.09,0.95,-0.06,0.18,0.0,404.0,-768.0,398.0,-62.0,-80.0
262975,0.31,0.09,0.95,-0.12,0.43,0.12,404.0,-768.0,398.0,-62.0,-80.0
263002,0.31,0.09,0.95,0.12,0.24,0.18,404.0,-768.0,398.0,-62.0,-80.0
263034,0.31,0.09,0.95,0.18,-0.06,0.06,404.0,-768.0,398.0,-62.0,-80.0
263065,0.3,0.09,0.95,0.24,-0.12,0.0,405.0,-770.0,397.0,-62.0,-80.0
263084,0.3,0.09,0.95,0.24,0.18,0.18,405.0,-770.0,397.0,-62.0,-80.0
263111,0.31,0.09,0.95,0.12,0.24,0.12,405.0,-770.0,397.0,-62.0,-80.0
263143,0.31,0.09,0.95,-0.06,0.18,0.06,405.0,-769.0,394.0,-62.0,-80.0
263169,0.31,0.09,0.95,-0.06,0.06,0.0,405.0,-769.0,394.0,-62.0,-80.0
263194,0.31,0.09,0.95,0.18,0.06,0.12,405.0,-769.0,394.0,-62.0,-80.0
263226,0.31,0.09,0.95,0.37,0.12,0.12,405.0,-769.0,394.0,-62.0,-80.0
263248,0.31,0.09,0.95,0.12,0.06,0.12,403.0,-769.0,397.0,-62.0,-80.0
263272,0.3,0.09,0.95,0.0,0.12,0.06,403.0,-769.0,397.0,-62.0,-80.0
263300,0.31,0.09,0.95,0.06,0.24,0.06,403.0,-769.0,397.0,-62.0,-80.0
263330,0.31,0.09,0.95,0.24,0.12,0.12,403.0,-769.0,397.0,-62.0,-80.0
263355,0.31,0.09,0.95,0.06,0.12,0.12,403.0,-769.0,395.0,-62.0,-80.0
263381,0.31,0.09,0.95,0.06,0.06,0.0,403.0,-769.0,395.0,-62.0,-80.0
263414,0.31,0.09,0.94,0.31,0.0,0.12,403.0,-769.0,395.0,-62.0,-80.0
263439,0.31,0.09,0.95,0.18,0.12,0.18,403.0,-767.0,404.0,-62.0,-80.0
263469,0.31,0.09,0.95,0.0,0.18,0.12,403.0,-767.0,404.0,-62.0,-81.0
263496,0.31,0.09,0.94,0.0,0.18,0.06,403.0,-767.0,404.0,-62.0,-81.0
263530,0.31,0.08,0.95,-0.06,0.43,0.24,404.0,-768.0,395.0,-62.0,-81.0
263566,0.31,0.08,0.95,0.0,0.24,0.18,404.0,-768.0,395.0,-62.0,-81.0
263598,0.3,0.09,0.95,-0.06,0.31,0.0,404.0,-768.0,395.0,-62.0,-81.0
263632,0.31,0.1,0.95,1.16,0.12,-0.18,402.0,-770.0,395.0,-62.0,-81.0
263657,0.31,0.09,0.92,-0.73,-0.18,0.43,402.0,-770.0,395.0,-62.0,-81.0
263684,0.31,0.09,0.95,0.31,0.98,-0.06,402.0,-770.0,395.0,-62.0,-81.0
263709,0.3,0.1,0.94,0.67,-1.46,-0.24,402.0,-770.0,395.0,-62.0,-81.0
263737,0.31,0.09,0.93,0.18,1.22,0.55,405.0,-768.0,395.0,-62.0,-81.0
263770,0.31,0.08,0.95,-0.37,1.16,0.18,405.0,-768.0,395.0,-62.0,-81.0
263801,0.31,0.09,0.95,-0.12,0.12,0.0,405.0,-768.0,395.0,-62.0,-81.0
263835,0.31,0.09,0.95,0.49,-0.37,0.06,404.0,-769.0,399.0,-62.0,-81.0
263862,0.31,0.08,0.95,0.18,0.24,0.18,404.0,-769.0,399.0,-62.0,-81.0
263885,0.31,0.09,0.95,-0.06,0.31,0.0,404.0,-769.0,399.0,-62.0,-81.0
263925,0.31,0.09,0.95,0.24,0.06,0.06,406.0,-768.0,397.0,-62.0,-81.0
263949,0.31,0.09,0.95,0.31,-0.12,0.12,406.0,-768.0,397.0,-62.0,-81.0
263973,0.31,0.08,0.95,0.12,0.0,0.06,406.0,-768.0,397.0,-62.0,-81.0
264011,0.31,0.09,0.95,-0.18,0.37,0.12,406.0,-768.0,397.0,-62.0,-81.0
264041,0.31,0.09,0.95,0.37,0.18,0.12,403.0,-769.0,400.0,-62.0,-81.0
264075,0.31,0.09,0.95,0.18,-0.06,0.06,403.0,-769.0,400.0,-62.0,-81.0
264104,0.31,0.09,0.94,0.0,0.0,0.06,403.0,-769.0,400.0,-62.0,-81.0
264134,0.31,0.09,0.95,0.12,0.18,0.12,404.0,-769.0,400.0,-62.0,-81.0
264163,0.31,0.09,0.95,0.24,0.06,0.12,404.0,-769.0,400.0,-62.0,-81.0
264187,0.31,0.09,0.95,0.0,0.24,0.06,404.0,-769.0,400.0,-62.0,-81.0
264212,0.31,0.09,0.95,-0.12,0.24,0.06,402.0,-772.0,396.0,-62.0,-81.0
264249,0.31,0.09,0.95,0.24,0.12,0.12,402.0,-772.0,396.0,-62.0,-81.0
264276,0.31,0.09,0.95,0.24,0.0,0.06,402.0,-772.0,396.0,-62.0,-82.0
264303,0.31,0.09,0.95,0.0,0.18,0.06,402.0,-772.0,396.0,-62.0,-82.0
264338,0.31,0.09,0.95,0.06,0.31,0.12,404.0,-768.0,393.0,-62.0,-82.0
264362,0.31,0.09,0.95,0.0,0.24,0.18,404.0,-768.0,393.0,-71.0,-82.0
264403,0.31,0.09,0.95,0.18,-0.06,0.12,404.0,-768.0,393.0,-71.0,-82.0
264437,0.31,0.09,0.95,0.12,0.06,0.06,404.0,-770.0,399.0,-71.0,-82.0
264463,0.31,0.09,0.95,0.0,0.18,0.12,404.0,-770.0,399.0,-71.0,-82.0
264498,0.31,0.09,0.95,0.06,0.31,0.0,404.0,-770.0,399.0,-71.0,-82.0
264526,0.31,0.09,0.95,0.12,0.12,0.0,405.0,-768.0,402.0,-71.0,-82.0
264552,0.31,0.09,0.95,0.12,0.06,0.06,405.0,-768.0,402.0,-71.0,-82.0
264584,0.31,0.09,0.95,0.0,0.31,0.12,405.0,-768.0,402.0,-71.0,-82.0
264611,0.31,0.09,0.95,0.18,0.18,0.12,403.0,-768.0,401.0,-71.0,-83.0
264641,0.31,0.09,0.95,0.12,0.06,0.06,403.0,-768.0,401.0,-71.0,-83.0
264671,0.31,0.09,0.95,-0.06,0.31,0.06,403.0,-768.0,401.0,-71.0,-83.0
264699,0.31,0.09,0.95,0.06,0.24,0.12,403.0,-768.0,401.0,-71.0,-83.0
264733,0.31,0.09,0.95,0.18,0.0,0.06,407.0,-770.0,397.0,-71.0,-83.0
264759,0.31,0.09,0.95,0.12,0.06,0.06,407.0,-770.0,397.0,-71.0,-82.0
264787,0.31,0.09,0.95,0.12,0.06,0.06,407.0,-770.0,397.0,-71.0,-83.0
264821,0.31,0.09,0.95,0.12,0.0,0.12,404.0,-767.0,399.0,-71.0,-83.0
264843,0.31,0.09,0.95,0.06,0.06,0.12,404.0,-767.0,399.0,-71.0,-83.0
264877,0.31,0.08,0.95,0.24,-0.06,0.18,404.0,-767.0,399.0,-71.0,-83.0
264912,0.31,0.09,0.95,-0.06,0.0,0.06,403.0,-769.0,399.0,-71.0,-83.0
264937,0.31,0.1,0.95,0.37,0.18,0.0,403.0,-769.0,399.0,-71.0,-83.0
264967,0.3,0.09,0.94,0.43,-0.12,0.12,403.0,-769.0,399.0,-71.0,-83.0
264993,0.31,0.08,0.94,-0.06,0.12,0.12,403.0,-769.0,399.0,-71.0,-83.0
265028,0.31,0.09,0.95,-0.24,0.37,0.06,404.0,-766.0,401.0,-71.0,-83.0
265054,0.31,0.09,0.95,0.24,0.06,0.06,404.0,-766.0,401.0,-71.0,-83.0
265091,0.31,0.08,0.95,0.31,0.0,0.12,404.0,-766.0,401.0,-71.0,-83.0
265122,0.31,0.08,0.95,-0.06,0.12,0.06,404.0,-771.0,398.0,-71.0,-83.0
265155,0.31,0.09,0.95,0.06,0.43,0.12,404.0,-771.0,398.0,-71.0,-83.0
265184,0.31,0.09,0.95,0.24,0.24,0.12,404.0,-771.0,398.0,-71.0,-83.0
265216,0.31,0.08,0.95,0.12,0.0,0.12,403.0,-769.0,401.0,-71.0,-84.0
265241,0.31,0.09,0.95,0.06,-0.06,-0.06,403.0,-769.0,401.0,-71.0,-84.0
265275,0.31,0.09,0.95,0.18,0.18,0.12,403.0,-769.0,401.0,-71.0,-84.0
265301,0.31,0.09,0.95,0.24,0.24,0.18,403.0,-766.0,397.0,-71.0,-84.0
265332,0.31,0.09,0.95,0.06,0.0,0.0,403.0,-766.0,397.0,-71.0,-85.0
265370,0.31,0.09,0.95,0.0,0.12,0.06,403.0,-766.0,397.0,-71.0,-82.0
265403,0.31,0.09,0.94,0.12,0.31,0.18,404.0,-770.0,399.0,-61.0,-82.0
265433,0.31,0.08,0.95,0.18,0.12,0.18,404.0,-770.0,399.0,-61.0,-81.0
265468,0.31,0.09,0.95,-0.06,0.31,0.0,404.0,-770.0,399.0,-61.0,-81.0
265498,0.31,0.09,0.95,0.31,0.18,0.12,403.0,-768.0,397.0,-61.0,-81.0
265523,0.31,0.08,0.95,0.18,0.06,0.18,403.0,-768.0,397.0,-61.0,-81.0
265555,0.31,0.09,0.95,-0.06,0.18,0.0,403.0,-768.0,397.0,-61.0,-81.0
265590,0.31,0.09,0.95,0.12,0.18,0.12,403.0,-771.0,396.0,-61.0,-81.0
265618,0.31,0.09,0.95,0.31,0.12,0.12,403.0,-771.0,396.0,-61.0,-81.0
265645,0.31,0.09,0.95,0.06,0.12,0.12,403.0,-771.0,396.0,-61.0,-81.0
265672,0.31,0.09,0.95,-0.06,0.18,0.12,403.0,-771.0,396.0,-61.0,-81.0
265699,0.31,0.09,0.95,0.24,0.18,0.06,401.0,-770.0,400.0,-61.0,-81.0
265732,0.31,0.08,0.95,0.18,0.06,0.06,401.0,-770.0,400.0,-61.0,-85.0
265763,0.31,0.09,0.95,0.0,0.31,0.06,401.0,-770.0,400.0,-61.0,-85.0
265787,0.31,0.09,0.95,-0.06,0.24,0.06,405.0,-768.0,394.0,-61.0,-85.0
265814,0.31,0.09,0.95,0.24,0.12,0.18,405.0,-768.0,394.0,-61.0,-85.0
265838,0.31,0.09,0.95,0.24,0.12,0.24,405.0,-768.0,394.0,-61.0,-85.0
265859,0.31,0.09,0.95,0.06,0.12,0.12,405.0,-768.0,394.0,-61.0,-85.0
265892,0.31,0.09,0.95,0.0,0.24,0.0,405.0,-769.0,404.0,-61.0,-85.0
265922,0.31,0.09,0.95,0.12,0.12,0.18,405.0,-769.0,404.0,-61.0,-85.0
265952,0.31,0.09,0.95,0.24,0.06,0.12,405.0,-769.0,404.0,-61.0,-85.0
265986,0.31,0.09,0.95,0.06,0.12,0.12,403.0,-771.0,399.0,-61.0,-85.0
266012,0.31,0.09,0.95,0.0,0.24,0.18,403.0,-771.0,399.0,-61.0,-85.0
266043,0.31,0.09,0.95,0.18,0.24,0.18,403.0,-771.0,399.0,-61.0,-85.0
266072,0.31,0.09,0.95,0.18,0.06,0.12,403.0,-771.0,399.0,-61.0,-85.0
266101,0.31,0.09,0.95,0.12,-0.06,0.12,405.0,-768.0,395.0,-61.0,-85.0
266134,0.31,0.09,0.95,0.0,0.24,0.06,405.0,-768.0,395.0,-61.0,-86.0
266156,0.31,0.09,0.95,0.18,0.24,0.06,405.0,-768.0,395.0,-61.0,-86.0
266189,0.31,0.09,0.95,0.18,0.0,0.0,405.0,-768.0,400.0,-61.0,-86.0
266220,0.31,0.09,0.95,0.18,0.06,0.12,405.0,-768.0,400.0,-61.0,-86.0
266251,0.31,0.09,0.95,0.0,0.18,0.06,405.0,-768.0,400.0,-61.0,-85.0
266284,0.31,0.09,0.95,0.06,0.24,0.12,403.0,-770.0,403.0,-61.0,-85.0
266313,0.31,0.09,0.95,0.12,0.18,0.06,403.0,-770.0,403.0,-61.0,-85.0
266338,0.31,0.09,0.95,0.12,0.06,0.18,403.0,-770.0,403.0,-61.0,-85.0
266364,0.31,0.09,0.95,0.12,0.18,0.12,403.0,-770.0,403.0,-61.0,-85.0
266395,0.31,0.09,0.95,0.12,0.12,0.12,403.0,-767.0,398.0,-72.0,-85.0
266425,0.31,0.09,0.95,0.06,0.06,0.06,403.0,-767.0,398.0,-72.0,-85.0
266455,0.31,0.09,0.95,0.12,0.24,0.06,403.0,-767.0,398.0,-72.0,-85.0
266486,0.31,0.09,0.95,0.12,0.0,0.0,403.0,-772.0,398.0,-72.0,-85.0
266513,0.31,0.09,0.95,0.0,0.12,0.06,403.0,-772.0,398.0,-72.0,-85.0
